"","az","date","senat","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"3033"," 1 BvR 512/09  ",2009-05-27,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3020"," 1 BvR 1107/09  ",2009-06-10,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1157"," 1 BvR 2269/07  ",2009-06-16,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"690"," 1 BvQ 26/09  ",2009-06-17,1,1,"Eichberger","Schluckebier","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt","Papier","Schluckebier","Eichberger Masing Schluckebier",1,0,"1","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",1,FALSE,0
"5567"," 1 BvR 134/03  ",2009-06-25,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4710"," 1 BvR 2013/08  ",2009-07-02,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2359"," 1 BvR 2187/07         1 BvR 692/08  ",2009-07-08,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"385"," 1 BvR 1416/06  ",2009-07-10,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4055"," 1 BvQ 34/09  ",2009-08-10,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4726"," 1 BvR 2111/08  ",2009-08-26,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"270"," 1 BvR 3227/08  ",2009-08-31,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3741"," 1 BvR 3275/07  ",2009-08-31,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1023"," 1 BvR 1098/08  ",2009-09-03,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5652"," 1 BvR 2539/07  ",2009-09-03,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5656"," 1 BvR 2384/08  ",2009-09-03,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"381"," 1 BvR 2147/09  ",2009-09-04,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2984"," 1 BvR 814/09  ",2009-09-10,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3651"," 1 BvQ 39/09         1 BvQ 40/09         1 BvQ 41/09         1 BvQ 42/09  ",2009-09-11,1,1,"Eichberger","Schluckebier","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt","Papier","Schluckebier","Eichberger Masing Schluckebier",1,0,"1","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",1,FALSE,0
"4672"," 1 BvR 1305/09 – ",2009-09-22,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3041"," 1 BvR 1681/09         1 BvR 1742/09 – ",2009-09-23,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2619"," 1 BvQ 43/09  ",2009-09-24,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3756"," 1 BvR 1231/04         1 BvR 710/05 –        1 BvR 1184/08  ",2009-09-24,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"792"," 1 BvR 2430/09         1 BvR 2440/09  ",2009-10-14,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4754"," 1 BvR 2436/09  ",2009-10-14,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"244"," 1 BvR 2853/08  ",2009-11-11,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2476"," 1 BvR 339/09  ",2009-11-26,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4052"," 1 BvR 1801/07         1 BvR 1878/07  ",2010-01-20,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5738"," 1 BvR 369/04         1 BvR 370/04         1 BvR 371/04  ",2010-02-04,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2859"," 1 BvR 529/09  ",2010-02-17,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5671"," 1 BvR 2664/09  ",2010-02-17,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4757"," 1 BvR 2477/08  ",2010-02-18,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1455"," 1 BvR 249/10  ",2010-03-01,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5362"," 1 BvR 1891/05  ",2010-03-09,1,1,"Papier","Eichberger","Masing","Papier","Eichberger","Masing","Schluckebier Bryde Kirchhof Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3550"," 1 BvR 2130/09  ",2010-03-24,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3279"," 1 BvR 448/09  ",2010-03-25,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5069"," 1 BvR 2446/09  ",2010-03-25,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3549"," 1 BvR 3515/08  ",2010-04-13,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3611"," 1 BvR 2140/08  ",2010-04-14,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4698"," 1 BvR 1360/09  ",2010-05-10,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1763"," 1 BvR 2636/04  ",2010-05-12,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3562"," 1 BvR 690/10 –        1 BvR 901/10  ",2010-05-25,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"24"," 1 BvR 1745/06  ",2010-06-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2788"," 1 BvR 2133/08  ",2010-07-28,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"137"," 1 BvR 1634/04  ",2010-07-29,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"12"," 1 BvR 1750/09  ",2010-08-16,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"89"," 1 BvR 2585/06  ",2010-08-17,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1901"," 1 BvR 2298/10  ",2010-09-04,1,1,"Kirchhof","Schluckebier","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt","Eichberger","Schluckebier","Kirchhof Masing Schluckebier",1,0,"1","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",1,FALSE,0
"2842"," 1 BvR 2297/10  ",2010-09-06,1,1,"Eichberger","Schluckebier","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt","Kirchhof","Schluckebier","Eichberger Masing Schluckebier",1,0,"1","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",1,FALSE,0
"4388"," 1 BvR 1890/08  ",2010-09-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"163"," 1 BvR 1842/08         1 BvR 6/09         1 BvR 2538/08  ",2010-09-14,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2149"," 1 BvR 872/10  ",2010-09-14,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4333"," 1 BvR 2070/10  ",2010-09-14,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4804"," 1 BvR 1745/06  ",2010-09-14,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3603"," 1 BvQ 34/10  ",2010-09-20,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2724"," 1 BvR 1865/10  ",2010-09-21,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2868"," 1 BvQ 28/10  ",2010-09-23,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"104"," 1 BvQ 39/10  ",2010-10-16,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2211"," 1 BvR 1993/10  ",2010-10-30,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5647"," 1 BvR 3196/09         1 BvR 3197/09 –        1 BvR 3198/09  ",2010-10-30,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"524"," 1 BvR 1981/07 – ",2010-11-04,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3805"," 1 BvR 661/06  ",2010-11-04,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3202"," 1 BvR 1725/10  ",2010-12-01,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"67"," 1 BvR 1106/08  ",2010-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"582"," 1 BvR 1382/10  ",2010-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1013"," 1 BvR 1188/10  ",2010-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1030"," 1 BvR 2704/10  ",2010-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1368"," 1 BvR 2743/10  ",2010-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3499"," 1 BvR 381/10  ",2010-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1355"," 1 BvR 1739/04  ",2010-12-10,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5469"," 1 BvR 1402/06  ",2010-12-10,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5527"," 1 BvR 2020/04  ",2010-12-10,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Schluckebier Bryde Paulus Gaier Hohmann-Dennhardt",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"41"," 1 BvR 1946/06  ",2011-02-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1977"," 1 BvR 3425/08  ",2011-02-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3926"," 1 BvR 980/10  ",2011-02-15,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2774"," 1 BvR 409/09  ",2011-02-22,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4899"," 1 BvR 388/05  ",2011-03-07,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"60"," 1 BvR 47/05  ",2011-03-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2374"," 1 BvR 142/05  ",2011-03-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1515"," 1 BvR 143/11  ",2011-03-24,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1945"," 1 BvR 508/11  ",2011-03-29,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3912"," 1 BvR 1146/08  ",2011-03-30,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4299"," 1 BvR 2149/10  ",2011-03-30,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2696"," 1 BvR 1765/09  ",2011-04-06,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3037"," 1 BvR 791/11  ",2011-04-27,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"117"," 1 BvR 2411/10  ",2011-04-28,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3069"," 1 BvR 1502/08  ",2011-05-04,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3757"," 1 BvR 780/09  ",2011-05-17,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2351"," 1 BvR 1764/09  ",2011-08-22,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3355"," 1 BvR 2570/10  ",2011-08-22,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3512"," 1 BvR 1611/11  ",2011-08-24,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2402"," 1 BvR 1012/11  ",2011-09-07,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"897"," 1 BvR 519/10  ",2011-09-15,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5479"," 1 BvR 2232/10  ",2011-09-15,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1755"," 1 BvR 2377/11  ",2011-09-29,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"314"," 1 BvR 1848/11         1 BvR 2162/11  ",2011-10-24,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2433"," 1 BvR 732/11  ",2011-10-24,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3142"," 1 BvR 1403/09  ",2011-11-07,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1260"," 1 BvR 461/08  ",2011-11-09,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2937"," 1 BvR 2613/11  ",2011-11-23,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4054"," 1 BvR 917/09  ",2011-11-28,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2086"," 1 BvR 2678/10  ",2011-12-07,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1176"," 1 BvR 1393/10  ",2011-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1608"," 1 BvR 927/08 ",2011-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2107"," 1 BvR 1932/08  ",2011-12-08,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4799"," 1 BvR 3048/11  ",2011-12-20,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1871"," 1 BvR 2007/10  ",2011-12-21,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4881"," 1 BvR 1933/08  ",2011-12-21,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5118"," 1 BvR 1499/11  ",2011-12-21,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5273"," 1 BvQ 44/11  ",2011-12-21,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"662"," 1 BvR 1819/11  ",2012-01-09,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3684"," 1 BvR 2499/09         1 BvR 2503/09  ",2012-01-25,1,1,"Kirchhof","Eichberger","Masing","Kirchhof","Eichberger","Masing","Baer Schluckebier Britz Paulus Gaier",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
